N_boletim,data_hora_boletim,seq_veic,cod_categ,descricao_categoria,cod_especie,descricao_especie,cod_situacao,desc_situacao,tipo_socorro,desc_tipo_socorro
2022-034000530-001,06/08/2022 07:53,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034000530-001,06/08/2022 07:53,1,3,PARTICULAR,12,CAMIONETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034002003-001,06/08/2022 08:54,1,5,APRENDIZAGEM,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034002003-001,06/08/2022 08:54,2,3,PARTICULAR,12,CAMIONETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034003848-001,06/08/2022 08:21,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034007307-001,06/08/2022 09:14,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034007307-001,06/08/2022 09:14,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034007307-001,06/08/2022 09:14,3,3,PARTICULAR,4,MOTOCICLETA,2,PARADO,6,NÃO SE APLICA
2022-034013213-001,06/08/2022 10:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034013213-001,06/08/2022 10:30,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034020005-001,06/08/2022 12:17,1,4,ALUGUEL,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034020005-001,06/08/2022 12:17,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034020297-001,06/08/2022 12:31,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034020297-001,06/08/2022 12:31,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034021367-001,06/08/2022 12:40,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-034021367-001,06/08/2022 12:40,1,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034022058-001,06/08/2022 11:44,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034022058-001,06/08/2022 11:44,2,3,PARTICULAR,26,CAMINHONETE,3,ESTACIONADO,6,NÃO SE APLICA
2022-034022058-001,06/08/2022 11:44,3,3,PARTICULAR,6,AUTOMOVEL,3,ESTACIONADO,6,NÃO SE APLICA
2022-034024869-001,06/08/2022 13:18,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034024869-001,06/08/2022 13:18,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034025246-001,06/08/2022 12:30,6,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034025246-001,06/08/2022 12:30,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034025246-001,06/08/2022 12:30,4,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034025246-001,06/08/2022 12:30,5,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034025246-001,06/08/2022 12:30,3,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034025246-001,06/08/2022 12:30,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034027232-001,06/08/2022 13:57,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034027232-001,06/08/2022 13:57,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-034027232-001,06/08/2022 13:57,3,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034032956-001,06/08/2022 00:01,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034032956-001,06/08/2022 00:01,3,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2022-034032956-001,06/08/2022 00:01,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034033086-001,06/08/2022 15:02,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034033690-001,06/08/2022 14:35,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-034033690-001,06/08/2022 14:35,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034035605-001,30/07/2022 23:50,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-034040019-001,06/08/2022 14:02,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034040019-001,06/08/2022 14:02,3,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034040019-001,06/08/2022 14:02,4,3,PARTICULAR,6,AUTOMOVEL,3,ESTACIONADO,6,NÃO SE APLICA
2022-034040019-001,06/08/2022 14:02,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034044004-001,06/08/2022 15:12,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034071089-001,06/08/2022 16:51,2,4,ALUGUEL,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-034071089-001,06/08/2022 16:51,3,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034073573-001,06/08/2022 06:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-034073573-001,06/08/2022 06:30,2,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-034076116-001,04/08/2022 17:00,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-034076116-001,04/08/2022 17:00,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027830770-001,29/06/2022 09:30,1,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027832437-001,29/06/2022 10:18,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027833250-001,29/06/2022 10:20,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-027833250-001,29/06/2022 10:20,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027842144-001,29/06/2022 11:29,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027842144-001,29/06/2022 11:29,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027848048-001,29/06/2022 12:03,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027848048-001,29/06/2022 12:03,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027863700-001,29/06/2022 13:47,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027863700-001,29/06/2022 13:47,2,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027866128-001,29/06/2022 13:35,2,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027866128-001,29/06/2022 13:35,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-027872874-001,29/06/2022 14:15,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027872874-001,29/06/2022 14:15,1,3,PARTICULAR,25,KOMBI,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027881981-001,23/06/2022 23:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027889555-001,29/06/2022 15:11,1,4,ALUGUEL,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027894100-001,29/06/2022 16:32,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027894100-001,29/06/2022 16:32,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027898781-001,29/06/2022 15:34,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027906071-001,29/06/2022 16:45,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027906071-001,29/06/2022 16:45,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027907940-001,29/06/2022 17:00,2,3,PARTICULAR,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027907940-001,29/06/2022 17:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027916519-001,29/06/2022 17:02,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027916519-001,29/06/2022 17:02,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027920861-001,29/06/2022 16:07,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027920861-001,29/06/2022 16:07,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027921067-001,29/06/2022 19:10,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027924004-001,25/06/2022 10:30,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027924004-001,25/06/2022 10:30,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027924910-001,29/06/2022 19:38,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027924910-001,29/06/2022 19:38,2,4,ALUGUEL,7,MICROONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027925457-001,27/06/2022 07:15,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2022-027929981-001,29/06/2022 20:06,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-027929981-001,29/06/2022 20:06,3,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027929981-001,29/06/2022 20:06,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027933111-001,29/06/2022 19:16,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027933111-001,29/06/2022 19:16,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027934642-001,29/06/2022 18:20,1,4,ALUGUEL,8,ONIBUS,2,PARADO,6,NÃO SE APLICA
2022-027934720-001,29/06/2022 20:11,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027934720-001,29/06/2022 20:11,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-027937360-001,29/06/2022 20:28,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027937360-001,29/06/2022 20:28,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027941237-001,29/06/2022 20:38,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-027941237-001,29/06/2022 20:38,1,3,PARTICULAR,3,MOTONETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027948085-001,29/06/2022 21:32,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027948085-001,29/06/2022 21:32,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027952789-001,29/06/2022 22:33,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027952789-001,29/06/2022 22:33,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027965223-001,30/06/2022 00:02,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027965223-001,30/06/2022 00:02,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027975100-001,30/06/2022 03:29,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027981373-001,30/06/2022 07:43,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027981373-001,30/06/2022 07:43,2,3,PARTICULAR,4,MOTOCICLETA,2,PARADO,2,VIATURA PMMG
2022-027983147-001,30/06/2022 07:49,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027983147-001,30/06/2022 07:49,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027983238-001,30/06/2022 06:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027983238-001,30/06/2022 06:40,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027983238-001,30/06/2022 06:40,3,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027983476-001,30/06/2022 07:03,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027983476-001,30/06/2022 07:03,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027984392-001,30/06/2022 06:59,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-027984392-001,30/06/2022 06:59,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027984888-001,30/06/2022 07:37,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-027985854-001,30/06/2022 07:45,1,4,ALUGUEL,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027985854-001,30/06/2022 07:45,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,5,DISPENSOU ATENDIMEN
2022-027985854-001,30/06/2022 07:45,3,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,5,DISPENSOU ATENDIMEN
2022-027986062-001,30/06/2022 07:29,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-027986062-001,30/06/2022 07:29,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027995847-001,30/06/2022 09:31,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027995847-001,30/06/2022 09:31,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-027999202-001,23/06/2022 16:45,2,3,PARTICULAR,1,BICICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-027999202-001,23/06/2022 16:45,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-028000425-001,30/06/2022 09:52,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-030744824-001,17/07/2022 00:35,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030744824-001,17/07/2022 00:35,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030764082-001,17/07/2022 05:08,1,0,NAO INFORMADO,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-030764853-001,17/07/2022 05:51,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030764853-001,17/07/2022 05:51,2,4,ALUGUEL,25,KOMBI,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030767136-001,17/07/2022 07:16,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030767136-001,17/07/2022 07:16,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030773538-001,17/07/2022 08:09,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-030781430-001,17/07/2022 10:41,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030791317-001,17/07/2022 12:00,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,2,VIATURA PMMG
2022-030803432-001,16/07/2022 18:20,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030803432-001,16/07/2022 18:20,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030808097-001,17/07/2022 14:19,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,4,TERCEIROS
2022-030812418-001,14/07/2022 19:21,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030812418-001,14/07/2022 19:21,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030814720-001,17/07/2022 15:53,2,4,ALUGUEL,4,MOTOCICLETA,2,PARADO,5,DISPENSOU ATENDIMEN
2022-030814720-001,17/07/2022 15:53,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030831470-001,13/07/2022 21:40,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-030832280-001,17/07/2022 17:49,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030832280-001,17/07/2022 17:49,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,2,VIATURA PMMG
2022-030842624-001,17/07/2022 19:43,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030842624-001,17/07/2022 19:43,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030853286-001,17/07/2022 20:30,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-030860892-001,17/07/2022 21:24,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030873233-001,17/07/2022 23:29,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030873233-001,17/07/2022 23:29,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030876800-001,17/07/2022 21:45,1,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030876800-001,17/07/2022 21:45,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030878734-001,18/07/2022 00:02,1,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030878734-001,18/07/2022 00:02,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030880865-001,17/07/2022 22:52,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-030884311-001,18/07/2022 00:44,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,3,AMBULANCIA
2022-030888153-001,18/07/2022 02:15,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030899768-001,18/07/2022 07:52,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030900002-001,18/07/2022 07:49,1,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-030900002-001,18/07/2022 07:49,2,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-030900002-001,18/07/2022 07:49,4,3,PARTICULAR,0,NAO INFORMADO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030900002-001,18/07/2022 07:49,3,3,PARTICULAR,6,AUTOMOVEL,2,PARADO,6,NÃO SE APLICA
2022-030910471-001,18/07/2022 08:36,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030910471-001,18/07/2022 08:36,2,4,ALUGUEL,0,NAO INFORMADO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030917564-001,18/07/2022 09:47,1,4,ALUGUEL,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030917718-001,18/07/2022 09:44,1,3,PARTICULAR,26,CAMINHONETE,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030922777-001,18/07/2022 09:43,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030922777-001,18/07/2022 09:43,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030922905-001,18/07/2022 10:42,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030922905-001,18/07/2022 10:42,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030930930-001,18/07/2022 10:47,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030930930-001,18/07/2022 10:47,2,4,ALUGUEL,7,MICROONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030933567-001,18/07/2022 11:11,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030933567-001,18/07/2022 11:11,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030938438-001,18/07/2022 12:11,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030938438-001,18/07/2022 12:11,2,3,PARTICULAR,4,MOTOCICLETA,2,PARADO,5,DISPENSOU ATENDIMEN
2022-030939291-001,18/07/2022 12:43,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030939291-001,18/07/2022 12:43,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030944961-001,18/07/2022 10:53,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030949388-001,18/07/2022 13:25,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-030949388-001,18/07/2022 13:25,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030949466-002,18/07/2022 13:47,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030949466-002,18/07/2022 13:47,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030950276-001,18/07/2022 13:16,2,3,PARTICULAR,4,MOTOCICLETA,2,PARADO,3,AMBULANCIA
2022-030950276-001,18/07/2022 13:16,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030957566-001,18/07/2022 13:11,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030957566-001,18/07/2022 13:11,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-030980770-001,18/07/2022 00:17,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-030980770-001,18/07/2022 00:17,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-036622561-001,22/08/2022 09:40,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-036625210-001,22/08/2022 15:15,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-036625210-001,22/08/2022 15:15,2,1,OFICIAL,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-036625474-001,22/08/2022 15:30,1,3,PARTICULAR,13,CAMINHAO,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-036625474-001,22/08/2022 15:30,2,0,NAO INFORMADO,1,BICICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-036631378-001,22/08/2022 14:50,1,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-036631378-001,22/08/2022 14:50,2,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-036631534-001,20/08/2022 03:00,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,6,NÃO SE APLICA
2022-036631534-001,20/08/2022 03:00,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,3,AMBULANCIA
2022-036633100-001,21/08/2022 21:30,1,3,PARTICULAR,4,MOTOCICLETA,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-036633100-001,21/08/2022 21:30,2,3,PARTICULAR,6,AUTOMOVEL,1,EM MOVIMENTO,0,NÃO INFORMADO
2022-036633113-001,22/08/2022 16:31,2,0,NAO INFORMADO,4,MOTOCICLETA,1,EM MOVIMENTO,5,DISPENSOU ATENDIMEN
2022-036633113-001,22/08/2022 16:31,1,0,NAO INFORMADO,8,ONIBUS,1,EM MOVIMENTO,6,NÃO SE APLICA
